time1,time2,lat1,lon1,alt1,lat2,lon2,alt2,Nationality
5379,6565,21.62117045,-79.03635208,0,12.83990623,-85.03478316,3627,Cuba
5928,6514,21.62117045,-79.03635208,4572,12.83990623,-85.03478316,206,Cuba
5206,6685,21.62117045,-79.03635208,0,12.83990623,-85.03478316,747,Cuba
5252,6796,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,0,Cuba
5046,6833,21.62117045,-79.03635208,8534,12.83990623,-85.03478316,11308,Cuba
5959,6324,21.62117045,-79.03635208,305,12.83990623,-85.03478316,5486,Cuba
5709,6953,21.62117045,-79.03635208,305,12.83990623,-85.03478316,30,Cuba
5613,6300,21.62117045,-79.03635208,0,12.83990623,-85.03478316,10058,Cuba
5864,6348,21.62117045,-79.03635208,0,12.83990623,-85.03478316,671,Cuba
5342,6555,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,274,Cuba
5149,6421,21.62117045,-79.03635208,11887,12.83990623,-85.03478316,1875,Cuba
5155,6792,21.62117045,-79.03635208,305,12.83990623,-85.03478316,145,Cuba
5263,6148,21.62117045,-79.03635208,0,12.83990623,-85.03478316,6568,Cuba
5773,6600,21.62117045,-79.03635208,0,12.83990623,-85.03478316,191,Cuba
5574,6606,21.62117045,-79.03635208,3048,12.83990623,-85.03478316,206,Cuba
5062,6759,21.62117045,-79.03635208,305,12.83990623,-85.03478316,198,Cuba
5414,6065,21.62117045,-79.03635208,5486,12.83990623,-85.03478316,457,Cuba
5194,6798,21.62117045,-79.03635208,2743,12.83990623,-85.03478316,427,Cuba
5936,6039,21.62117045,-79.03635208,305,12.83990623,-85.03478316,442,Cuba
5995,6909,21.62117045,-79.03635208,305,12.83990623,-85.03478316,2553,Cuba
5416,6106,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,-30,Cuba
5539,6735,21.62117045,-79.03635208,305,12.83990623,-85.03478316,23713,Cuba
5094,6103,21.62117045,-79.03635208,10973,12.83990623,-85.03478316,1227,Cuba
5141,6630,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,-84,Cuba
5571,6914,21.62117045,-79.03635208,305,12.83990623,-85.03478316,5700,Cuba
5172,6131,21.62117045,-79.03635208,305,12.83990623,-85.03478316,267,Cuba
5954,6725,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,244,Cuba
5562,6490,21.62117045,-79.03635208,5182,12.83990623,-85.03478316,991,Cuba
5640,6598,21.62117045,-79.03635208,305,12.83990623,-85.03478316,2385,Cuba
5017,6282,21.62117045,-79.03635208,0,12.83990623,-85.03478316,792,Cuba
5434,6595,21.62117045,-79.03635208,0,12.83990623,-85.03478316,76,Cuba
5229,6587,21.62117045,-79.03635208,0,12.83990623,-85.03478316,168,Cuba
5034,6530,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-46,Cuba
5064,6477,21.62117045,-79.03635208,0,12.83990623,-85.03478316,6706,Cuba
5622,6313,21.62117045,-79.03635208,6706,12.83990623,-85.03478316,8870,Cuba
5919,6367,21.62117045,-79.03635208,0,12.83990623,-85.03478316,305,Cuba
5463,6795,21.62117045,-79.03635208,0,12.83990623,-85.03478316,160,Cuba
5389,6538,21.62117045,-79.03635208,9449,12.83990623,-85.03478316,3200,Cuba
5593,6319,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-99,Cuba
5242,6939,21.62117045,-79.03635208,0,12.83990623,-85.03478316,0,Cuba
5961,6558,21.62117045,-79.03635208,8534,12.83990623,-85.03478316,-61,Cuba
5158,6018,21.62117045,-79.03635208,7315,12.83990623,-85.03478316,76,Cuba
5986,6752,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,38,Cuba
5793,6040,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1219,Cuba
5196,6624,21.62117045,-79.03635208,0,12.83990623,-85.03478316,152,Cuba
5982,6735,21.62117045,-79.03635208,305,12.83990623,-85.03478316,0,Cuba
5775,6098,21.62117045,-79.03635208,305,12.83990623,-85.03478316,411,Cuba
5541,6940,21.62117045,-79.03635208,305,12.83990623,-85.03478316,-8,Cuba
5854,6322,21.62117045,-79.03635208,0,12.83990623,-85.03478316,975,Cuba
5325,6831,21.62117045,-79.03635208,8534,12.83990623,-85.03478316,-53,Cuba
5025,6596,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,1173,Cuba
5608,6713,21.62117045,-79.03635208,0,12.83990623,-85.03478316,328,Cuba
5817,6660,21.62117045,-79.03635208,305,12.83990623,-85.03478316,-38,Cuba
5241,6740,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,11887,Cuba
5053,6692,21.62117045,-79.03635208,0,12.83990623,-85.03478316,381,Cuba
5793,6769,21.62117045,-79.03635208,914,12.83990623,-85.03478316,-30,Cuba
5158,6576,21.62117045,-79.03635208,3353,12.83990623,-85.03478316,1562,Cuba
5585,6051,21.62117045,-79.03635208,914,12.83990623,-85.03478316,1128,Cuba
5012,6347,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-76,Cuba
5738,6234,21.62117045,-79.03635208,0,12.83990623,-85.03478316,10493,Cuba
5723,6964,21.62117045,-79.03635208,914,12.83990623,-85.03478316,366,Cuba
5828,6734,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,99,Cuba
5722,6592,21.62117045,-79.03635208,3048,12.83990623,-85.03478316,290,Cuba
5819,6016,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,3002,Cuba
5992,6767,21.62117045,-79.03635208,0,12.83990623,-85.03478316,739,Cuba
5612,6615,21.62117045,-79.03635208,10668,12.83990623,-85.03478316,6538,Cuba
5687,6359,21.62117045,-79.03635208,610,12.83990623,-85.03478316,191,Cuba
5288,6723,21.62117045,-79.03635208,10363,12.83990623,-85.03478316,145,Cuba
5894,6787,21.62117045,-79.03635208,610,12.83990623,-85.03478316,701,Cuba
5715,6561,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-38,Cuba
5897,6150,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1478,Cuba
5596,6291,21.62117045,-79.03635208,2438,12.83990623,-85.03478316,-76,Cuba
5254,6674,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-30,Cuba
5148,6406,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-69,Cuba
5186,6071,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,10965,Cuba
5347,6375,21.62117045,-79.03635208,2743,12.83990623,-85.03478316,625,Cuba
5521,6524,21.62117045,-79.03635208,610,12.83990623,-85.03478316,10668,Cuba
5508,6667,21.62117045,-79.03635208,914,12.83990623,-85.03478316,1554,Cuba
5926,6639,21.62117045,-79.03635208,610,12.83990623,-85.03478316,450,Cuba
5768,6996,21.62117045,-79.03635208,610,12.83990623,-85.03478316,724,Cuba
5160,6254,21.62117045,-79.03635208,305,12.83990623,-85.03478316,3437,Cuba
5482,6851,21.62117045,-79.03635208,305,12.83990623,-85.03478316,6820,Cuba
5456,6982,21.62117045,-79.03635208,0,12.83990623,-85.03478316,46,Cuba
5862,6259,21.62117045,-79.03635208,914,12.83990623,-85.03478316,1341,Cuba
5931,6599,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,251,Cuba
5571,6566,21.62117045,-79.03635208,10668,12.83990623,-85.03478316,274,Cuba
5531,6349,21.62117045,-79.03635208,11582,12.83990623,-85.03478316,3322,Cuba
5701,6683,21.62117045,-79.03635208,3353,12.83990623,-85.03478316,442,Cuba
5413,6081,21.62117045,-79.03635208,10363,12.83990623,-85.03478316,137,Cuba
5543,6821,21.62117045,-79.03635208,305,12.83990623,-85.03478316,495,Cuba
5999,6843,21.62117045,-79.03635208,3962,12.83990623,-85.03478316,290,Cuba
5677,6566,21.62117045,-79.03635208,0,12.83990623,-85.03478316,61,Cuba
5749,6574,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,-30,Cuba
5454,6459,21.62117045,-79.03635208,305,12.83990623,-85.03478316,0,Cuba
5594,6528,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,0,Cuba
5567,6882,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,290,Cuba
5970,6388,21.62117045,-79.03635208,914,12.83990623,-85.03478316,-53,Cuba
5849,6430,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1943,Cuba
5095,6786,21.62117045,-79.03635208,3353,12.83990623,-85.03478316,10394,Cuba
5986,6533,21.62117045,-79.03635208,610,12.83990623,-85.03478316,10211,Cuba
5414,6854,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1478,Cuba
5157,6217,21.62117045,-79.03635208,6096,12.83990623,-85.03478316,38,Cuba
5809,6832,21.62117045,-79.03635208,0,12.83990623,-85.03478316,267,Cuba
5868,6731,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,0,Cuba
5306,6845,21.62117045,-79.03635208,2438,12.83990623,-85.03478316,6401,Cuba
5832,6828,21.62117045,-79.03635208,3048,12.83990623,-85.03478316,1059,Cuba
5925,6796,21.62117045,-79.03635208,2743,12.83990623,-85.03478316,1341,Cuba
5230,6631,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1090,Cuba
5278,6735,21.62117045,-79.03635208,305,12.83990623,-85.03478316,145,Cuba
5880,6322,21.62117045,-79.03635208,8839,12.83990623,-85.03478316,7826,Cuba
5070,6867,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,-30,Cuba
5824,6948,21.62117045,-79.03635208,5182,12.83990623,-85.03478316,175,Cuba
5260,6996,21.62117045,-79.03635208,305,12.83990623,-85.03478316,511,Cuba
5503,6735,21.62117045,-79.03635208,5182,12.83990623,-85.03478316,7498,Cuba
5141,6248,21.62117045,-79.03635208,0,12.83990623,-85.03478316,457,Cuba
5402,6020,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1974,Cuba
5988,6606,21.62117045,-79.03635208,11278,12.83990623,-85.03478316,9022,Cuba
5388,6065,21.62117045,-79.03635208,0,12.83990623,-85.03478316,732,Cuba
5150,6878,21.62117045,-79.03635208,0,12.83990623,-85.03478316,137,Cuba
5867,6048,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,1295,Cuba
5847,6861,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,30,Cuba
5492,6877,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1897,Cuba
5707,6239,21.62117045,-79.03635208,10363,12.83990623,-85.03478316,175,Cuba
5374,6207,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1334,Cuba
5514,6438,21.62117045,-79.03635208,305,12.83990623,-85.03478316,587,Cuba
5559,6545,21.62117045,-79.03635208,305,12.83990623,-85.03478316,1570,Cuba
5767,6964,21.62117045,-79.03635208,305,12.83990623,-85.03478316,0,Cuba
5557,6067,21.62117045,-79.03635208,0,12.83990623,-85.03478316,2507,Cuba
5957,6792,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,175,Cuba
5637,6351,21.62117045,-79.03635208,0,12.83990623,-85.03478316,2019,Cuba
5840,6208,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,-69,Cuba
5923,6071,21.62117045,-79.03635208,9449,12.83990623,-85.03478316,53,Cuba
5632,6368,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,610,Cuba
5428,6141,21.62117045,-79.03635208,5182,12.83990623,-85.03478316,0,Cuba
5894,6735,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,175,Cuba
5328,6431,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-99,Cuba
5645,6530,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,358,Cuba
5690,6837,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-107,Cuba
5406,6093,21.62117045,-79.03635208,0,12.83990623,-85.03478316,7925,Cuba
5935,6643,21.62117045,-79.03635208,0,12.83990623,-85.03478316,6462,Cuba
5995,6569,21.62117045,-79.03635208,0,12.83990623,-85.03478316,8931,Cuba
5842,6498,21.62117045,-79.03635208,0,12.83990623,-85.03478316,4343,Cuba
5827,6002,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-76,Cuba
5097,6931,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,503,Cuba
5339,6663,21.62117045,-79.03635208,305,12.83990623,-85.03478316,3574,Cuba
5584,6018,21.62117045,-79.03635208,610,12.83990623,-85.03478316,411,Cuba
5084,6350,21.62117045,-79.03635208,6096,12.83990623,-85.03478316,9144,Cuba
5492,6246,21.62117045,-79.03635208,2438,12.83990623,-85.03478316,5700,Cuba
5390,6161,21.62117045,-79.03635208,3353,12.83990623,-85.03478316,-15,Cuba
5340,6552,21.62117045,-79.03635208,8230,12.83990623,-85.03478316,450,Cuba
5976,6007,21.62117045,-79.03635208,0,12.83990623,-85.03478316,198,Cuba
5362,6707,21.62117045,-79.03635208,12497,12.83990623,-85.03478316,389,Cuba
5935,6245,21.62117045,-79.03635208,2438,12.83990623,-85.03478316,800,Cuba
5385,6075,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1814,Cuba
5482,6902,21.62117045,-79.03635208,6401,12.83990623,-85.03478316,251,Cuba
5944,6312,21.62117045,-79.03635208,914,12.83990623,-85.03478316,10759,Cuba
5961,6850,21.62117045,-79.03635208,6096,12.83990623,-85.03478316,2758,Cuba
5804,6228,21.62117045,-79.03635208,0,12.83990623,-85.03478316,213,Cuba
5881,6127,21.62117045,-79.03635208,3962,12.83990623,-85.03478316,198,Cuba
5487,6922,21.62117045,-79.03635208,9449,12.83990623,-85.03478316,9449,Cuba
5918,6513,21.62117045,-79.03635208,914,12.83990623,-85.03478316,396,Cuba
5918,6800,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,10668,Cuba
5460,6989,21.62117045,-79.03635208,305,12.83990623,-85.03478316,800,Cuba
5262,6170,21.62117045,-79.03635208,305,12.83990623,-85.03478316,556,Cuba
5009,6330,21.62117045,-79.03635208,305,12.83990623,-85.03478316,640,Cuba
5481,6692,21.62117045,-79.03635208,914,12.83990623,-85.03478316,1158,Cuba
5115,6462,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,450,Cuba
5027,6222,21.62117045,-79.03635208,0,12.83990623,-85.03478316,373,Cuba
5784,6800,21.62117045,-79.03635208,11278,12.83990623,-85.03478316,351,Cuba
5963,6765,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,267,Cuba
5651,6751,21.62117045,-79.03635208,0,12.83990623,-85.03478316,206,Cuba
5483,6552,21.62117045,-79.03635208,914,12.83990623,-85.03478316,2385,Cuba
5999,6072,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,1090,Cuba
5085,6260,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,2012,Cuba
5647,6055,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,221,Cuba
5972,6974,21.62117045,-79.03635208,0,12.83990623,-85.03478316,2027,Cuba
5630,6818,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,937,Cuba
5542,6402,21.62117045,-79.03635208,7315,12.83990623,-85.03478316,10089,Cuba
5284,6039,21.62117045,-79.03635208,610,12.83990623,-85.03478316,1120,Cuba
5057,6614,21.62117045,-79.03635208,305,12.83990623,-85.03478316,305,Cuba
5222,6787,21.62117045,-79.03635208,0,12.83990623,-85.03478316,290,Cuba
5234,6315,21.62117045,-79.03635208,0,12.83990623,-85.03478316,290,Cuba
5066,6799,21.62117045,-79.03635208,0,12.83990623,-85.03478316,4884,Cuba
5322,6566,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,12192,Cuba
5782,6648,21.62117045,-79.03635208,9144,12.83990623,-85.03478316,861,Cuba
5636,6675,21.62117045,-79.03635208,0,12.83990623,-85.03478316,160,Cuba
5942,6835,21.62117045,-79.03635208,0,12.83990623,-85.03478316,10112,Cuba
5553,6014,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,914,Cuba
5069,6761,21.62117045,-79.03635208,305,12.83990623,-85.03478316,434,Cuba
5319,6197,21.62117045,-79.03635208,305,12.83990623,-85.03478316,587,Cuba
5739,6300,21.62117045,-79.03635208,0,12.83990623,-85.03478316,2080,Cuba
5000,6541,21.62117045,-79.03635208,13411,12.83990623,-85.03478316,396,Cuba
5114,6648,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-15,Cuba
5524,6476,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,290,Cuba
5623,6271,21.62117045,-79.03635208,5486,12.83990623,-85.03478316,442,Cuba
5690,6347,21.62117045,-79.03635208,9754,12.83990623,-85.03478316,434,Cuba
5628,6460,21.62117045,-79.03635208,305,12.83990623,-85.03478316,99,Cuba
5797,6516,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,1798,Cuba
5881,6016,21.62117045,-79.03635208,610,12.83990623,-85.03478316,297,Cuba
5377,6069,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1981,Cuba
5061,6251,21.62117045,-79.03635208,305,12.83990623,-85.03478316,229,Cuba
5207,6120,21.62117045,-79.03635208,0,12.83990623,-85.03478316,7315,Cuba
5224,6532,21.62117045,-79.03635208,0,12.83990623,-85.03478316,861,Cuba
5745,6018,21.62117045,-79.03635208,305,12.83990623,-85.03478316,1996,Cuba
5984,6895,21.62117045,-79.03635208,0,12.83990623,-85.03478316,686,Cuba
5878,6599,21.62117045,-79.03635208,11582,12.83990623,-85.03478316,282,Cuba
5390,6819,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,2347,Cuba
5900,6677,21.62117045,-79.03635208,6096,12.83990623,-85.03478316,320,Cuba
5994,6695,21.62117045,-79.03635208,5791,12.83990623,-85.03478316,10058,Cuba
5615,6044,21.62117045,-79.03635208,914,12.83990623,-85.03478316,404,Cuba
5874,6992,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-30,Cuba
5180,6626,21.62117045,-79.03635208,8230,12.83990623,-85.03478316,53,Cuba
5379,6144,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,145,Cuba
5199,6806,21.62117045,-79.03635208,305,12.83990623,-85.03478316,853,Cuba
5679,6773,21.62117045,-79.03635208,0,12.83990623,-85.03478316,274,Cuba
5384,6799,21.62117045,-79.03635208,3353,12.83990623,-85.03478316,686,Cuba
5488,6431,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1562,Cuba
5548,6628,21.62117045,-79.03635208,3962,12.83990623,-85.03478316,518,Cuba
5825,6151,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,-99,Cuba
5646,6067,21.62117045,-79.03635208,914,12.83990623,-85.03478316,0,Cuba
5962,6971,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1836,Cuba
5006,6177,21.62117045,-79.03635208,610,12.83990623,-85.03478316,290,Cuba
5633,6505,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,183,Cuba
5267,6507,21.62117045,-79.03635208,914,12.83990623,-85.03478316,152,Cuba
5339,6789,21.62117045,-79.03635208,610,12.83990623,-85.03478316,-76,Cuba
5860,6108,21.62117045,-79.03635208,914,12.83990623,-85.03478316,244,Cuba
5430,6405,21.62117045,-79.03635208,0,12.83990623,-85.03478316,2957,Cuba
5102,6836,21.62117045,-79.03635208,305,12.83990623,-85.03478316,5090,Cuba
5810,6910,21.62117045,-79.03635208,305,12.83990623,-85.03478316,23,Cuba
5304,6623,21.62117045,-79.03635208,914,12.83990623,-85.03478316,968,Cuba
5143,6529,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,69,Cuba
5014,6682,21.62117045,-79.03635208,0,12.83990623,-85.03478316,8534,Cuba
5421,6975,21.62117045,-79.03635208,305,12.83990623,-85.03478316,343,Cuba
5360,6906,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,274,Cuba
5265,6932,21.62117045,-79.03635208,8839,12.83990623,-85.03478316,8115,Cuba
5441,6520,21.62117045,-79.03635208,305,12.83990623,-85.03478316,10058,Cuba
5280,6444,21.62117045,-79.03635208,610,12.83990623,-85.03478316,0,Cuba
5021,6513,21.62117045,-79.03635208,0,12.83990623,-85.03478316,328,Cuba
5688,6628,21.62117045,-79.03635208,305,12.83990623,-85.03478316,10363,Cuba
5376,6696,21.62117045,-79.03635208,8534,12.83990623,-85.03478316,-53,Cuba
5648,6874,21.62117045,-79.03635208,914,12.83990623,-85.03478316,213,Cuba
5171,6000,21.62117045,-79.03635208,305,12.83990623,-85.03478316,10973,Cuba
5564,6761,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,4656,Cuba
5171,6109,21.62117045,-79.03635208,305,12.83990623,-85.03478316,0,Cuba
5712,6740,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,183,Cuba
5528,6008,21.62117045,-79.03635208,3962,12.83990623,-85.03478316,8100,Cuba
5060,6215,21.62117045,-79.03635208,4877,12.83990623,-85.03478316,1151,Cuba
5394,6751,21.62117045,-79.03635208,5791,12.83990623,-85.03478316,2545,Cuba
5476,6438,21.62117045,-79.03635208,3048,12.83990623,-85.03478316,2987,Cuba
5373,6286,21.62117045,-79.03635208,2438,12.83990623,-85.03478316,10660,Cuba
5137,6588,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,3673,Cuba
5854,6870,21.62117045,-79.03635208,0,12.83990623,-85.03478316,229,Cuba
5657,6627,21.62117045,-79.03635208,0,12.83990623,-85.03478316,305,Cuba
5616,6273,21.62117045,-79.03635208,305,12.83990623,-85.03478316,9144,Cuba
5554,6097,21.62117045,-79.03635208,914,12.83990623,-85.03478316,152,Cuba
5808,6235,21.62117045,-79.03635208,0,12.83990623,-85.03478316,191,Cuba
5525,6017,21.62117045,-79.03635208,0,12.83990623,-85.03478316,7620,Cuba
5237,6462,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,861,Cuba
5517,6661,21.62117045,-79.03635208,0,12.83990623,-85.03478316,259,Cuba
5785,6097,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,137,Cuba
5336,6969,21.62117045,-79.03635208,5182,12.83990623,-85.03478316,10973,Cuba
5737,6155,21.62117045,-79.03635208,0,12.83990623,-85.03478316,152,Cuba
5136,6977,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,335,Cuba
5963,6570,21.62117045,-79.03635208,0,12.83990623,-85.03478316,122,Cuba
5010,6560,21.62117045,-79.03635208,0,12.83990623,-85.03478316,10363,Cuba
5436,6471,21.62117045,-79.03635208,4572,12.83990623,-85.03478316,396,Cuba
5452,6445,21.62117045,-79.03635208,0,12.83990623,-85.03478316,76,Cuba
5888,6602,21.62117045,-79.03635208,305,12.83990623,-85.03478316,442,Cuba
5108,6762,21.62117045,-79.03635208,3353,12.83990623,-85.03478316,884,Cuba
5428,6613,21.62117045,-79.03635208,305,12.83990623,-85.03478316,10668,Cuba
5847,6588,21.62117045,-79.03635208,305,12.83990623,-85.03478316,8382,Cuba
5722,6870,21.62117045,-79.03635208,0,12.83990623,-85.03478316,2438,Cuba
5984,6282,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,1928,Cuba
5356,6831,21.62117045,-79.03635208,8839,12.83990623,-85.03478316,160,Cuba
5328,6144,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-38,Cuba
5308,6599,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,1501,Cuba
5644,6856,21.62117045,-79.03635208,3048,12.83990623,-85.03478316,-107,Cuba
5026,6060,21.62117045,-79.03635208,305,12.83990623,-85.03478316,160,Cuba
5045,6492,21.62117045,-79.03635208,10363,12.83990623,-85.03478316,4481,Cuba
5311,6227,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,450,Cuba
5273,6356,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,274,Cuba
5705,6212,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,-23,Cuba
5985,6741,21.62117045,-79.03635208,0,12.83990623,-85.03478316,7163,Cuba
5835,6288,21.62117045,-79.03635208,305,12.83990623,-85.03478316,2918,Cuba
5710,6266,21.62117045,-79.03635208,0,12.83990623,-85.03478316,8,Cuba
5458,6534,21.62117045,-79.03635208,305,12.83990623,-85.03478316,8412,Cuba
5272,6594,21.62117045,-79.03635208,914,12.83990623,-85.03478316,328,Cuba
5285,6157,21.62117045,-79.03635208,305,12.83990623,-85.03478316,251,Cuba
5114,6875,21.62117045,-79.03635208,0,12.83990623,-85.03478316,152,Cuba
5311,6765,21.62117045,-79.03635208,4267,12.83990623,-85.03478316,389,Cuba
5996,6225,21.62117045,-79.03635208,305,12.83990623,-85.03478316,457,Cuba
5253,6993,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,305,Cuba
5375,6846,21.62117045,-79.03635208,305,12.83990623,-85.03478316,762,Cuba
5595,6978,21.62117045,-79.03635208,305,12.83990623,-85.03478316,183,Cuba
5114,6066,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,777,Cuba
5546,6645,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,366,Cuba
5763,6301,21.62117045,-79.03635208,0,12.83990623,-85.03478316,183,Cuba
5503,6834,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,11095,Cuba
5300,6162,21.62117045,-79.03635208,2438,12.83990623,-85.03478316,175,Cuba
5504,6679,21.62117045,-79.03635208,0,12.83990623,-85.03478316,434,Cuba
5650,6704,21.62117045,-79.03635208,0,12.83990623,-85.03478316,229,Cuba
5909,6147,21.62117045,-79.03635208,3048,12.83990623,-85.03478316,7353,Cuba
5451,6710,21.62117045,-79.03635208,305,12.83990623,-85.03478316,930,Cuba
5267,6898,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,-69,Cuba
5078,6469,21.62117045,-79.03635208,0,12.83990623,-85.03478316,0,Cuba
5461,6022,21.62117045,-79.03635208,305,12.83990623,-85.03478316,549,Cuba
5352,6495,21.62117045,-79.03635208,305,12.83990623,-85.03478316,236,Cuba
5328,6516,21.62117045,-79.03635208,4267,12.83990623,-85.03478316,152,Cuba
5858,6858,21.62117045,-79.03635208,914,12.83990623,-85.03478316,1882,Cuba
5161,6982,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,1074,Cuba
5192,6696,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,9434,Cuba
5712,6520,21.62117045,-79.03635208,305,12.83990623,-85.03478316,259,Cuba
5559,6614,21.62117045,-79.03635208,8230,12.83990623,-85.03478316,869,Cuba
5200,6937,21.62117045,-79.03635208,0,12.83990623,-85.03478316,739,Cuba
5196,6600,21.62117045,-79.03635208,0,12.83990623,-85.03478316,297,Cuba
5611,6885,21.62117045,-79.03635208,0,12.83990623,-85.03478316,145,Cuba
5949,6069,21.62117045,-79.03635208,4267,12.83990623,-85.03478316,11476,Cuba
5198,6886,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-107,Cuba
5600,6356,21.62117045,-79.03635208,0,12.83990623,-85.03478316,145,Cuba
5721,6767,21.62117045,-79.03635208,6401,12.83990623,-85.03478316,282,Cuba
5524,6673,21.62117045,-79.03635208,0,12.83990623,-85.03478316,213,Cuba
5143,6621,21.62117045,-79.03635208,0,12.83990623,-85.03478316,84,Cuba
5082,6584,21.62117045,-79.03635208,10668,12.83990623,-85.03478316,4473,Cuba
5098,6383,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-53,Cuba
5070,6017,21.62117045,-79.03635208,610,12.83990623,-85.03478316,305,Cuba
5860,6042,21.62117045,-79.03635208,305,12.83990623,-85.03478316,-61,Cuba
5252,6178,21.62117045,-79.03635208,305,12.83990623,-85.03478316,3338,Cuba
5816,6221,21.62117045,-79.03635208,0,12.83990623,-85.03478316,175,Cuba
5713,6469,21.62117045,-79.03635208,6706,12.83990623,-85.03478316,831,Cuba
5541,6291,21.62117045,-79.03635208,0,12.83990623,-85.03478316,244,Cuba
5226,6332,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,259,Cuba
5927,6579,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,0,Cuba
5207,6788,21.62117045,-79.03635208,2438,12.83990623,-85.03478316,5372,Cuba
